Scode,itercount,acc_test,val,margin,period
BXC,4,0.33832335,[25],8,2
GOL,0,0.33959538,[25],8,2
GOL,1,0.34104046,[25],8,2
GOL,2,0.33526012,[25],8,2
GOL,3,0.32225433,[25],8,2
GOL,4,0.32803467,[25],8,2
FN,0,0.40359896,[25],8,2
FN,1,0.40102828,[25],8,2
FN,2,0.3984576,[25],8,2
FN,3,0.3907455,[25],8,2
FN,4,0.3907455,[25],8,2
LAC,0,0.29339853,[25],8,2
LAC,1,0.27628362,[25],8,2
LAC,2,0.2958435,[25],8,2
LAC,3,0.31295845,[25],8,2
LAC,4,0.30562347,[25],8,2
JKS,0,0.26329115,[25],8,2
JKS,1,0.2556962,[25],8,2
JKS,2,0.26329115,[25],8,2
JKS,3,0.2658228,[25],8,2
JKS,4,0.28607595,[25],8,2
WTI,0,0.301059,[26],8,2
WTI,1,0.28895614,[26],8,2
WTI,2,0.31316188,[26],8,2
WTI,3,0.2965204,[26],8,2
WTI,4,0.31316188,[26],8,2
CVI,0,0.39312977,[26],8,2
CVI,1,0.40076336,[26],8,2
CVI,2,0.39885497,[26],8,2
CVI,3,0.39503816,[26],8,2
CVI,4,0.39122137,[26],8,2
HIL,0,0.36610168,[26],8,2
HIL,1,0.36101696,[26],8,2
HIL,2,0.36271188,[26],8,2
HIL,3,0.3677966,[26],8,2
HIL,4,0.36610168,[26],8,2
REN,0,0.40983605,[26],8,2
REN,1,0.38875878,[26],8,2
REN,2,0.37470725,[26],8,2
REN,3,0.37002343,[26],8,2
REN,4,0.38641685,[26],8,2
CLF,0,0.3129771,[26],8,2
CLF,1,0.31424937,[26],8,2
CLF,2,0.3129771,[26],8,2
CLF,3,0.3053435,[26],8,2
CLF,4,0.3053435,[26],8,2
EDN,0,0.34972677,[26],8,2
EDN,1,0.34972677,[26],8,2
EDN,2,0.34790528,[26],8,2
EDN,3,0.34790528,[26],8,2
EDN,4,0.34790528,[26],8,2
LL,0,0.37044147,[26],8,2
LL,1,0.36852208,[26],8,2
LL,2,0.37044147,[26],8,2
LL,3,0.35892513,[26],8,2
LL,4,0.37236086,[26],8,2
UAL,0,0.39508197,[26],8,2
UAL,1,0.38032788,[26],8,2
UAL,2,0.39180326,[26],8,2
UAL,3,0.38360655,[26],8,2
UAL,4,0.37704918,[26],8,2
CRK,0,0.34605598,[26],8,2
CRK,1,0.35750636,[26],8,2
CRK,2,0.34987277,[26],8,2
CRK,3,0.3562341,[26],8,2
CRK,4,0.3524173,[26],8,2
ORN,0,0.37790698,[26],8,2
ORN,1,0.36821705,[26],8,2
ORN,2,0.374031,[26],8,2
ORN,3,0.37015504,[26],8,2
ORN,4,0.37984496,[26],8,2
BPI,0,0.41333333,[26],8,2
BPI,1,0.40888888,[26],8,2
BPI,2,0.41111112,[26],8,2
BPI,3,0.42222223,[26],8,2
BPI,4,0.41111112,[26],8,2
CLR,0,0.3791209,[26],8,2
CLR,1,0.37728938,[26],8,2
CLR,2,0.37545788,[26],8,2
CLR,3,0.36813188,[26],8,2
CLR,4,0.3827839,[26],8,2
HPR,0,0.33383232,[26],8,2
HPR,1,0.34131736,[26],8,2
HPR,2,0.33832335,[26],8,2
HPR,3,0.33832335,[26],8,2
HPR,4,0.34131736,[26],8,2
PRO,0,0.37037036,[26],8,2
PRO,1,0.36481482,[26],8,2
PRO,2,0.35740742,[26],8,2
PRO,3,0.3537037,[26],8,2
PRO,4,0.35925925,[26],8,2
VG,0,0.35462186,[26],8,2
VG,1,0.36806723,[26],8,2
VG,2,0.38319328,[26],8,2
VG,3,0.36302522,[26],8,2
VG,4,0.37478992,[26],8,2
FSM,0,0.26341462,[26],8,2
FSM,1,0.27804878,[26],8,2
FSM,2,0.27560976,[26],8,2
FSM,3,0.2804878,[26],8,2
FSM,4,0.26585367,[26],8,2
CAI,0,0.36263737,[26],8,2
CAI,1,0.36446887,[26],8,2
CAI,2,0.36446887,[26],8,2
CAI,3,0.36630037,[26],8,2
CAI,4,0.36080587,[26],8,2
TROX,0,0.43658537,[26],8,2
TROX,1,0.42682928,[26],8,2
TROX,2,0.43414634,[26],8,2
TROX,3,0.42682928,[26],8,2
TROX,4,0.42682928,[26],8,2
OAS,0,0.32564104,[26],8,2
OAS,1,0.30512822,[26],8,2
OAS,2,0.3025641,[26],8,2
OAS,3,0.31538463,[26],8,2
OAS,4,0.33333334,[26],8,2
GFA,0,0.2797834,[26],8,2
GFA,1,0.28158844,[26],8,2
GFA,2,0.28158844,[26],8,2
GFA,3,0.30144405,[26],8,2
GFA,4,0.28519857,[26],8,2
BAS,0,0.26213592,[26],8,2
BAS,1,0.2605178,[26],8,2
BAS,2,0.20550162,[26],8,2
BAS,3,0.24919094,[26],8,2
BAS,4,0.25080907,[26],8,2
VRS,0,0.3642857,[26],8,2
VRS,1,0.33809525,[26],8,2
VRS,2,0.35238096,[26],8,2
VRS,3,0.31428573,[26],8,2
VRS,4,0.35,[26],8,2
PGTI,0,0.33898306,[26],8,2
PGTI,1,0.3338983,[26],8,2
PGTI,2,0.3338983,[26],8,2
PGTI,3,0.3423729,[26],8,2
PGTI,4,0.32711864,[26],8,2
DL,0,0.35463917,[26],8,2
DL,1,0.3587629,[26],8,2
DL,2,0.36082473,[26],8,2
DL,3,0.3484536,[26],8,2
DL,4,0.3484536,[26],8,2
CALX,0,0.40049753,[26],8,2
CALX,1,0.39303482,[26],8,2
CALX,2,0.39303482,[26],8,2
CALX,3,0.39800996,[26],8,2
CALX,4,0.3955224,[26],8,2
ATV,0,0.40693432,[26],8,2
ATV,1,0.3850365,[26],8,2
ATV,2,0.3959854,[26],8,2
ATV,3,0.40328467,[26],8,2
ATV,4,0.3941606,[26],8,2
CPE,0,0.33587787,[26],8,2
CPE,1,0.34351146,[26],8,2
CPE,2,0.34351146,[26],8,2
CPE,3,0.34478372,[26],8,2
CPE,4,0.3346056,[26],8,2
IO,0,0.29643765,[26],8,2
IO,1,0.28880408,[26],8,2
IO,2,0.29007635,[26],8,2
IO,3,0.28498727,[26],8,2
IO,4,0.2875318,[26],8,2
PZN,0,0.374761,[26],8,2
PZN,1,0.3843212,[26],8,2
PZN,2,0.3824092,[26],8,2
PZN,3,0.36902484,[26],8,2
PZN,4,0.37284896,[26],8,2
NOA,0,0.322807,[26],8,2
NOA,1,0.33157894,[26],8,2
NOA,2,0.322807,[26],8,2
NOA,3,0.34385964,[26],8,2
NOA,4,0.31754386,[26],8,2
HBM,0,0.36341465,[26],8,2
HBM,1,0.36585367,[26],8,2
HBM,2,0.3707317,[26],8,2
HBM,3,0.3512195,[26],8,2
HBM,4,0.35609755,[26],8,2
LBRT,0,0.33186814,[26],8,2
LBRT,1,0.36703297,[26],8,2
LBRT,2,0.37362638,[26],8,2
LBRT,3,0.37582418,[26],8,2
LBRT,4,0.35384616,[26],8,2
DDD,0,0.28625953,[26],8,2
DDD,1,0.2977099,[26],8,2
DDD,2,0.2913486,[26],8,2
DDD,3,0.29389313,[26],8,2
DDD,4,0.2875318,[26],8,2
TREC,0,0.407045,[26],8,2
TREC,1,0.42270058,[26],8,2
TREC,2,0.42074364,[26],8,2
TREC,3,0.41095892,[26],8,2
TREC,4,0.4324853,[26],8,2
CDE,0,0.28244275,[26],8,2
CDE,1,0.30152673,[26],8,2
CDE,2,0.29007635,[26],8,2
CDE,3,0.2989822,[26],8,2
CDE,4,0.28880408,[26],8,2
MXL,0,0.3955224,[26],8,2
MXL,1,0.3955224,[26],8,2
MXL,2,0.3955224,[26],8,2
MXL,3,0.3955224,[26],8,2
MXL,4,0.3955224,[26],8,2
CRD.B,0,0.31806615,[26],8,2
CRD.B,1,0.3167939,[26],8,2
CRD.B,2,0.3244275,[26],8,2
CRD.B,3,0.3167939,[26],8,2
CRD.B,4,0.32188296,[26],8,2
XIN,0,0.33655706,[26],8,2
XIN,1,0.34042552,[26],8,2
XIN,2,0.34042552,[26],8,2
XIN,3,0.344294,[26],8,2
XIN,4,0.34042552,[26],8,2
QEP,0,0.39948454,[26],8,2
QEP,1,0.37628865,[26],8,2
QEP,2,0.39948454,[26],8,2
QEP,3,0.3814433,[26],8,2
QEP,4,0.38402063,[26],8,2
ESTE,0,0.46210268,[26],8,2
ESTE,1,0.44987774,[26],8,2
ESTE,2,0.4596577,[26],8,2
ESTE,3,0.46210268,[26],8,2
ESTE,4,0.46210268,[26],8,2
EGHT,0,0.33715013,[26],8,2
EGHT,1,0.33206108,[26],8,2
EGHT,2,0.32824427,[26],8,2
EGHT,3,0.32315522,[26],8,2
EGHT,4,0.3409669,[26],8,2
TECK,0,0.35932204,[26],8,2
TECK,1,0.36101696,[26],8,2
TECK,2,0.35254237,[26],8,2
TECK,3,0.3542373,[26],8,2
TECK,4,0.34915254,[26],8,2
AG,0,0.3,[26],8,2
AG,1,0.25365853,[26],8,2
AG,2,0.26341462,[26],8,2
AG,3,0.31463414,[26],8,2
AG,4,0.26585367,[26],8,2
HTZ,0,0.35438597,[26],8,2
HTZ,1,0.35789475,[26],8,2
HTZ,2,0.3491228,[26],8,2
HTZ,3,0.36666667,[26],8,2
HTZ,4,0.35438597,[26],8,2
AGI,0,0.35696822,[26],8,2
AGI,1,0.35696822,[26],8,2
AGI,2,0.35452324,[26],8,2
AGI,3,0.33496332,[26],8,2
AGI,4,0.36430317,[26],8,2
BXC,0,0.36526945,[26],8,2
BXC,1,0.35928145,[26],8,2
BXC,2,0.36676645,[26],8,2
BXC,3,0.35179642,[26],8,2
BXC,4,0.37275448,[26],8,2
GOL,0,0.30057803,[26],8,2
GOL,1,0.30780348,[26],8,2
GOL,2,0.30924857,[26],8,2
GOL,3,0.30780348,[26],8,2
GOL,4,0.30635837,[26],8,2
FN,0,0.40102828,[26],8,2
FN,1,0.40102828,[26],8,2
FN,2,0.40102828,[26],8,2
FN,3,0.40102828,[26],8,2
FN,4,0.40102828,[26],8,2
LAC,0,0.29339853,[26],8,2
LAC,1,0.29339853,[26],8,2
LAC,2,0.28361857,[26],8,2
LAC,3,0.28606358,[26],8,2
LAC,4,0.3031785,[26],8,2
JKS,0,0.3063291,[26],8,2
JKS,1,0.30379745,[26],8,2
JKS,2,0.31392404,[26],8,2
JKS,3,0.28607595,[26],8,2
JKS,4,0.2734177,[26],8,2
WTI,0,0.301059,[27],8,2
WTI,1,0.2934947,[27],8,2
WTI,2,0.28441754,[27],8,2
WTI,3,0.2980333,[27],8,2
WTI,4,0.29198185,[27],8,2
CVI,0,0.3625954,[27],8,2
CVI,1,0.35687023,[27],8,2
CVI,2,0.35496184,[27],8,2
CVI,3,0.3625954,[27],8,2
CVI,4,0.34732825,[27],8,2
HIL,0,0.3559322,[27],8,2
HIL,1,0.33559322,[27],8,2
HIL,2,0.3542373,[27],8,2
HIL,3,0.34915254,[27],8,2
HIL,4,0.3457627,[27],8,2
REN,0,0.37470725,[27],8,2
REN,1,0.37704918,[27],8,2
REN,2,0.38407496,[27],8,2
REN,3,0.37470725,[27],8,2
REN,4,0.37236533,[27],8,2
CLF,0,0.2659033,[27],8,2
CLF,1,0.2557252,[27],8,2
CLF,2,0.2620865,[27],8,2
CLF,3,0.2659033,[27],8,2
CLF,4,0.26717559,[27],8,2
EDN,0,0.37704918,[27],8,2
EDN,1,0.37704918,[27],8,2
EDN,2,0.3734062,[27],8,2
EDN,3,0.37704918,[27],8,2
EDN,4,0.37704918,[27],8,2
LL,0,0.3378119,[27],8,2
LL,1,0.33205375,[27],8,2
LL,2,0.34548944,[27],8,2
LL,3,0.34932822,[27],8,2
LL,4,0.33397314,[27],8,2
UAL,0,0.4147541,[27],8,2
UAL,1,0.3967213,[27],8,2
UAL,2,0.3885246,[27],8,2
UAL,3,0.40819672,[27],8,2
UAL,4,0.4,[27],8,2
CRK,0,0.34351146,[27],8,2
CRK,1,0.26463103,[27],8,2
CRK,2,0.34605598,[27],8,2
CRK,3,0.3244275,[27],8,2
CRK,4,0.32569975,[27],8,2
ORN,0,0.40697673,[27],8,2
ORN,1,0.40697673,[27],8,2
ORN,2,0.40697673,[27],8,2
ORN,3,0.4011628,[27],8,2
ORN,4,0.4011628,[27],8,2
BPI,0,0.40888888,[27],8,2
BPI,1,0.41777778,[27],8,2
BPI,2,0.40888888,[27],8,2
BPI,3,0.41333333,[27],8,2
BPI,4,0.40444446,[27],8,2
CLR,0,0.35897437,[27],8,2
CLR,1,0.37179488,[27],8,2
CLR,2,0.36446887,[27],8,2
CLR,3,0.36630037,[27],8,2
CLR,4,0.36263737,[27],8,2
HPR,0,0.31287426,[27],8,2
HPR,1,0.3008982,[27],8,2
HPR,2,0.2994012,[27],8,2
HPR,3,0.31437126,[27],8,2
HPR,4,0.2949102,[27],8,2
PRO,0,0.33703703,[27],8,2
PRO,1,0.33888888,[27],8,2
PRO,2,0.32592592,[27],8,2
PRO,3,0.33703703,[27],8,2
PRO,4,0.33888888,[27],8,2
VG,0,0.37310925,[27],8,2
VG,1,0.3647059,[27],8,2
VG,2,0.37983194,[27],8,2
VG,3,0.37142858,[27],8,2
VG,4,0.36638656,[27],8,2
FSM,0,0.30243903,[27],8,2
FSM,1,0.28536585,[27],8,2
FSM,2,0.2804878,[27],8,2
FSM,3,0.2609756,[27],8,2
FSM,4,0.29512194,[27],8,2
CAI,0,0.42124543,[27],8,2
CAI,1,0.41208792,[27],8,2
CAI,2,0.42307693,[27],8,2
CAI,3,0.41941392,[27],8,2
CAI,4,0.42673993,[27],8,2
TROX,0,0.38292682,[27],8,2
TROX,1,0.37804878,[27],8,2
TROX,2,0.39268294,[27],8,2
TROX,3,0.39756098,[27],8,2
TROX,4,0.3682927,[27],8,2
OAS,0,0.30512822,[27],8,2
OAS,1,0.32564104,[27],8,2
OAS,2,0.32051283,[27],8,2
OAS,3,0.30769232,[27],8,2
OAS,4,0.31282052,[27],8,2
GFA,0,0.28519857,[27],8,2
GFA,1,0.27797833,[27],8,2
GFA,2,0.26534295,[27],8,2
GFA,3,0.2725632,[27],8,2
GFA,4,0.2761733,[27],8,2
BAS,0,0.23139158,[27],8,2
BAS,1,0.26375404,[27],8,2
BAS,2,0.26537216,[27],8,2
BAS,3,0.2669903,[27],8,2
BAS,4,0.24919094,[27],8,2
VRS,0,0.35,[27],8,2
VRS,1,0.3547619,[27],8,2
VRS,2,0.35238096,[27],8,2
VRS,3,0.36190477,[27],8,2
VRS,4,0.34761906,[27],8,2
PGTI,0,0.34745762,[27],8,2
PGTI,1,0.34745762,[27],8,2
PGTI,2,0.34745762,[27],8,2
PGTI,3,0.35762712,[27],8,2
PGTI,4,0.3457627,[27],8,2
DL,0,0.35670102,[27],8,2
DL,1,0.35670102,[27],8,2
DL,2,0.35670102,[27],8,2
DL,3,0.36082473,[27],8,2
DL,4,0.35051546,[27],8,2
CALX,0,0.40547264,[27],8,2
CALX,1,0.40547264,[27],8,2
CALX,2,0.40049753,[27],8,2
CALX,3,0.40547264,[27],8,2
CALX,4,0.4079602,[27],8,2
ATV,0,0.3540146,[27],8,2
ATV,1,0.34854016,[27],8,2
ATV,2,0.34671533,[27],8,2
ATV,3,0.33029196,[27],8,2
ATV,4,0.33576643,[27],8,2
CPE,0,0.32315522,[27],8,2
CPE,1,0.32951653,[27],8,2
CPE,2,0.32569975,[27],8,2
CPE,3,0.32188296,[27],8,2
CPE,4,0.32315522,[27],8,2
IO,0,0.2977099,[27],8,2
IO,1,0.2811705,[27],8,2
IO,2,0.28625953,[27],8,2
IO,3,0.2989822,[27],8,2
IO,4,0.29007635,[27],8,2
PZN,0,0.4091778,[27],8,2
PZN,1,0.39961758,[27],8,2
PZN,2,0.39961758,[27],8,2
PZN,3,0.41300192,[27],8,2
PZN,4,0.41300192,[27],8,2
NOA,0,0.3140351,[27],8,2
NOA,1,0.3263158,[27],8,2
NOA,2,0.31929824,[27],8,2
NOA,3,0.31929824,[27],8,2
NOA,4,0.32807016,[27],8,2
HBM,0,0.36341465,[27],8,2
HBM,1,0.37317073,[27],8,2
HBM,2,0.3682927,[27],8,2
HBM,3,0.3512195,[27],8,2
HBM,4,0.37560976,[27],8,2
LBRT,0,0.33406594,[27],8,2
LBRT,1,0.36483517,[27],8,2
LBRT,2,0.37362638,[27],8,2
LBRT,3,0.36263737,[27],8,2
LBRT,4,0.33626375,[27],8,2
DDD,0,0.30025446,[27],8,2
DDD,1,0.2977099,[27],8,2
DDD,2,0.2977099,[27],8,2
DDD,3,0.2989822,[27],8,2
DDD,4,0.302799,[27],8,2
TREC,0,0.3444227,[27],8,2
TREC,1,0.34637964,[27],8,2
TREC,2,0.34637964,[27],8,2
TREC,3,0.35029355,[27],8,2
TREC,4,0.3483366,[27],8,2
CDE,0,0.27480915,[27],8,2
CDE,1,0.27989823,[27],8,2
CDE,2,0.2773537,[27],8,2
CDE,3,0.2735369,[27],8,2
CDE,4,0.26717559,[27],8,2
MXL,0,0.4154229,[27],8,2
MXL,1,0.4079602,[27],8,2
MXL,2,0.41293532,[27],8,2
MXL,3,0.41791046,[27],8,2
MXL,4,0.41293532,[27],8,2
CRD.B,0,0.302799,[27],8,2
CRD.B,1,0.3053435,[27],8,2
CRD.B,2,0.30407125,[27],8,2
CRD.B,3,0.3053435,[27],8,2
CRD.B,4,0.30661577,[27],8,2
XIN,0,0.34042552,[27],8,2
XIN,1,0.344294,[27],8,2
XIN,2,0.34042552,[27],8,2
XIN,3,0.34235978,[27],8,2
XIN,4,0.34042552,[27],8,2
QEP,0,0.38917527,[27],8,2
QEP,1,0.38917527,[27],8,2
QEP,2,0.38917527,[27],8,2
QEP,3,0.38659793,[27],8,2
QEP,4,0.38917527,[27],8,2
ESTE,0,0.44498777,[27],8,2
ESTE,1,0.44498777,[27],8,2
ESTE,2,0.4425428,[27],8,2
ESTE,3,0.4425428,[27],8,2
ESTE,4,0.44743276,[27],8,2
EGHT,0,0.35877863,[27],8,2
EGHT,1,0.38295165,[27],8,2
EGHT,2,0.3486005,[27],8,2
EGHT,3,0.3562341,[27],8,2
EGHT,4,0.370229,[27],8,2
TECK,0,0.3779661,[27],8,2
TECK,1,0.37118644,[27],8,2
TECK,2,0.37457627,[27],8,2
TECK,3,0.37288135,[27],8,2
TECK,4,0.38135594,[27],8,2
AG,0,0.28292683,[27],8,2
AG,1,0.2804878,[27],8,2
AG,2,0.27073172,[27],8,2
AG,3,0.27073172,[27],8,2
AG,4,0.2902439,[27],8,2
HTZ,0,0.32456142,[27],8,2
HTZ,1,0.32807016,[27],8,2
HTZ,2,0.33157894,[27],8,2
HTZ,3,0.32456142,[27],8,2
HTZ,4,0.3263158,[27],8,2
AGI,0,0.3594132,[27],8,2
AGI,1,0.3594132,[27],8,2
AGI,2,0.3594132,[27],8,2
AGI,3,0.3594132,[27],8,2
AGI,4,0.36674815,[27],8,2
BXC,0,0.36227545,[27],8,2
BXC,1,0.35928145,[27],8,2
BXC,2,0.35928145,[27],8,2
BXC,3,0.3488024,[27],8,2
BXC,4,0.36077845,[27],8,2
GOL,0,0.29913294,[27],8,2
GOL,1,0.29190752,[27],8,2
GOL,2,0.2947977,[27],8,2
GOL,3,0.29190752,[27],8,2
GOL,4,0.29913294,[27],8,2
FN,0,0.37275064,[27],8,2
FN,1,0.32133675,[27],8,2
FN,2,0.36503857,[27],8,2
FN,3,0.36503857,[27],8,2
FN,4,0.36760926,[27],8,2
LAC,0,0.34474328,[27],8,2
LAC,1,0.28606358,[27],8,2
LAC,2,0.31051344,[27],8,2
LAC,3,0.32273838,[27],8,2
LAC,4,0.30562347,[27],8,2
JKS,0,0.24303797,[27],8,2
JKS,1,0.23797469,[27],8,2
JKS,2,0.23544304,[27],8,2
JKS,3,0.23797469,[27],8,2
JKS,4,0.23544304,[27],8,2
WTI,0,0.28895614,[28],8,2
WTI,1,0.29198185,[28],8,2
WTI,2,0.28744328,[28],8,2
WTI,3,0.30408472,[28],8,2
WTI,4,0.29954615,[28],8,2
CVI,0,0.40458015,[28],8,2
CVI,1,0.39312977,[28],8,2
CVI,2,0.40267175,[28],8,2
CVI,3,0.40648854,[28],8,2
CVI,4,0.40839696,[28],8,2
HIL,0,0.3322034,[28],8,2
HIL,1,0.32711864,[28],8,2
HIL,2,0.3457627,[28],8,2
HIL,3,0.320339,[28],8,2
HIL,4,0.320339,[28],8,2
REN,0,0.37236533,[28],8,2
REN,1,0.33723652,[28],8,2
REN,2,0.3911007,[28],8,2
REN,3,0.36299765,[28],8,2
REN,4,0.38173303,[28],8,2
CLF,0,0.28880408,[28],8,2
CLF,1,0.302799,[28],8,2
CLF,2,0.29389313,[28],8,2
CLF,3,0.2951654,[28],8,2
CLF,4,0.2989822,[28],8,2
EDN,0,0.3752277,[28],8,2
EDN,1,0.3715847,[28],8,2
EDN,2,0.3679417,[28],8,2
EDN,3,0.3697632,[28],8,2
EDN,4,0.3752277,[28],8,2
LL,0,0.3646833,[28],8,2
LL,1,0.3646833,[28],8,2
LL,2,0.3666027,[28],8,2
LL,3,0.3666027,[28],8,2
LL,4,0.37044147,[28],8,2
UAL,0,0.3442623,[28],8,2
UAL,1,0.34918034,[28],8,2
UAL,2,0.34918034,[28],8,2
UAL,3,0.35737705,[28],8,2
UAL,4,0.35081968,[28],8,2
CRK,0,0.3307888,[28],8,2
CRK,1,0.32569975,[28],8,2
CRK,2,0.32188296,[28],8,2
CRK,3,0.3346056,[28],8,2
CRK,4,0.3167939,[28],8,2
ORN,0,0.32364342,[28],8,2
ORN,1,0.36627907,[28],8,2
ORN,2,0.36434108,[28],8,2
ORN,3,0.3624031,[28],8,2
ORN,4,0.36434108,[28],8,2
BPI,0,0.37333333,[28],8,2
BPI,1,0.37333333,[28],8,2
BPI,2,0.37555555,[28],8,2
BPI,3,0.37111112,[28],8,2
BPI,4,0.37333333,[28],8,2
CLR,0,0.3901099,[28],8,2
CLR,1,0.3791209,[28],8,2
CLR,2,0.3864469,[28],8,2
CLR,3,0.3919414,[28],8,2
CLR,4,0.3901099,[28],8,2
HPR,0,0.3218563,[28],8,2
HPR,1,0.33982036,[28],8,2
HPR,2,0.33233532,[28],8,2
HPR,3,0.32784432,[28],8,2
HPR,4,0.34131736,[28],8,2
PRO,0,0.37222221,[28],8,2
PRO,1,0.37592593,[28],8,2
PRO,2,0.38333333,[28],8,2
PRO,3,0.38518518,[28],8,2
PRO,4,0.38703704,[28],8,2
VG,0,0.3647059,[28],8,2
VG,1,0.36134455,[28],8,2
VG,2,0.37310925,[28],8,2
VG,3,0.36302522,[28],8,2
VG,4,0.3697479,[28],8,2
FSM,0,0.3,[28],8,2
FSM,1,0.27804878,[28],8,2
FSM,2,0.31463414,[28],8,2
FSM,3,0.30487806,[28],8,2
FSM,4,0.31707317,[28],8,2
CAI,0,0.36263737,[28],8,2
CAI,1,0.36080587,[28],8,2
CAI,2,0.36630037,[28],8,2
CAI,3,0.37545788,[28],8,2
CAI,4,0.37728938,[28],8,2
TROX,0,0.44878048,[28],8,2
TROX,1,0.42439026,[28],8,2
TROX,2,0.43658537,[28],8,2
TROX,3,0.43414634,[28],8,2
TROX,4,0.43170732,[28],8,2
OAS,0,0.32307693,[28],8,2
OAS,1,0.31282052,[28],8,2
OAS,2,0.2974359,[28],8,2
OAS,3,0.30512822,[28],8,2
OAS,4,0.33076924,[28],8,2
GFA,0,0.29602888,[28],8,2
GFA,1,0.2906137,[28],8,2
GFA,2,0.28519857,[28],8,2
GFA,3,0.29602888,[28],8,2
GFA,4,0.27797833,[28],8,2
BAS,0,0.22815534,[28],8,2
BAS,1,0.27508092,[28],8,2
BAS,2,0.21197411,[28],8,2
BAS,3,0.26213592,[28],8,2
BAS,4,0.26860842,[28],8,2
VRS,0,0.3690476,[28],8,2
VRS,1,0.35238096,[28],8,2
VRS,2,0.3595238,[28],8,2
VRS,3,0.36190477,[28],8,2
VRS,4,0.37857142,[28],8,2
PGTI,0,0.3898305,[28],8,2
PGTI,1,0.38644066,[28],8,2
PGTI,2,0.39661017,[28],8,2
PGTI,3,0.40677965,[28],8,2
PGTI,4,0.38644066,[28],8,2
DL,0,0.371134,[28],8,2
DL,1,0.37525773,[28],8,2
DL,2,0.36907217,[28],8,2
DL,3,0.37525773,[28],8,2
DL,4,0.3731959,[28],8,2
CALX,0,0.37064677,[28],8,2
CALX,1,0.37064677,[28],8,2
CALX,2,0.3631841,[28],8,2
CALX,3,0.36567163,[28],8,2
CALX,4,0.36567163,[28],8,2
ATV,0,0.35036495,[28],8,2
ATV,1,0.35218978,[28],8,2
ATV,2,0.36131388,[28],8,2
ATV,3,0.35218978,[28],8,2
ATV,4,0.35218978,[28],8,2
CPE,0,0.33333334,[28],8,2
CPE,1,0.326972,[28],8,2
CPE,2,0.3193384,[28],8,2
CPE,3,0.32315522,[28],8,2
CPE,4,0.32188296,[28],8,2
IO,0,0.2760814,[28],8,2
IO,1,0.2697201,[28],8,2
IO,2,0.2760814,[28],8,2
IO,3,0.25699747,[28],8,2
IO,4,0.27480915,[28],8,2
PZN,0,0.41491395,[28],8,2
PZN,1,0.40152964,[28],8,2
PZN,2,0.40726578,[28],8,2
PZN,3,0.39961758,[28],8,2
PZN,4,0.40535372,[28],8,2
NOA,0,0.36842105,[28],8,2
NOA,1,0.35789475,[28],8,2
NOA,2,0.33157894,[28],8,2
NOA,3,0.3140351,[28],8,2
NOA,4,0.34385964,[28],8,2
HBM,0,0.34878048,[28],8,2
HBM,1,0.3682927,[28],8,2
HBM,2,0.35853657,[28],8,2
HBM,3,0.34390244,[28],8,2
HBM,4,0.35609755,[28],8,2
LBRT,0,0.35164836,[28],8,2
LBRT,1,0.31428573,[28],8,2
LBRT,2,0.35164836,[28],8,2
LBRT,3,0.34505495,[28],8,2
LBRT,4,0.36043957,[28],8,2
DDD,0,0.31424937,[28],8,2
DDD,1,0.30661577,[28],8,2
DDD,2,0.29007635,[28],8,2
DDD,3,0.31170484,[28],8,2
DDD,4,0.2989822,[28],8,2
TREC,0,0.40508807,[28],8,2
TREC,1,0.38551858,[28],8,2
TREC,2,0.39334637,[28],8,2
TREC,3,0.39530334,[28],8,2
TREC,4,0.3894325,[28],8,2
CDE,0,0.31424937,[28],8,2
CDE,1,0.2989822,[28],8,2
CDE,2,0.31043258,[28],8,2
CDE,3,0.3091603,[28],8,2
CDE,4,0.30788803,[28],8,2
MXL,0,0.43781096,[28],8,2
MXL,1,0.43781096,[28],8,2
MXL,2,0.43781096,[28],8,2
MXL,3,0.43781096,[28],8,2
MXL,4,0.43781096,[28],8,2
CRD.B,0,0.3409669,[28],8,2
CRD.B,1,0.34605598,[28],8,2
CRD.B,2,0.33715013,[28],8,2
CRD.B,3,0.33333334,[28],8,2
CRD.B,4,0.33715013,[28],8,2
XIN,0,0.34622824,[28],8,2
XIN,1,0.35976788,[28],8,2
XIN,2,0.35976788,[28],8,2
XIN,3,0.3617021,[28],8,2
XIN,4,0.35589942,[28],8,2
QEP,0,0.39175257,[28],8,2
QEP,1,0.39175257,[28],8,2
QEP,2,0.38917527,[28],8,2
QEP,3,0.38917527,[28],8,2
QEP,4,0.38402063,[28],8,2
ESTE,0,0.42542788,[28],8,2
ESTE,1,0.42298287,[28],8,2
ESTE,2,0.4205379,[28],8,2
ESTE,3,0.4205379,[28],8,2
ESTE,4,0.42787287,[28],8,2
EGHT,0,0.30025446,[28],8,2
EGHT,1,0.29262087,[28],8,2
EGHT,2,0.31043258,[28],8,2
EGHT,3,0.30661577,[28],8,2
EGHT,4,0.28880408,[28],8,2
TECK,0,0.3983051,[28],8,2
TECK,1,0.38813558,[28],8,2
TECK,2,0.41525424,[28],8,2
TECK,3,0.40338984,[28],8,2
TECK,4,0.39661017,[28],8,2
AG,0,0.26585367,[28],8,2
AG,1,0.27560976,[28],8,2
AG,2,0.24634147,[28],8,2
AG,3,0.27560976,[28],8,2
AG,4,0.2609756,[28],8,2
HTZ,0,0.3859649,[28],8,2
