Scode,itercount,acc_test,val,margin,period
HIL,3,0.43824026,[8],4,1
HIL,4,0.43824026,[8],4,1
REN,0,0.48598132,[8],4,1
REN,1,0.48598132,[8],4,1
REN,2,0.4906542,[8],4,1
REN,3,0.48598132,[8],4,1
REN,4,0.46495327,[8],4,1
CLF,0,0.3545108,[8],4,1
CLF,1,0.36975858,[8],4,1
CLF,2,0.3519695,[8],4,1
CLF,3,0.3494282,[8],4,1
CLF,4,0.3519695,[8],4,1
EDN,0,0.44545454,[8],4,1
EDN,1,0.43272728,[8],4,1
EDN,2,0.41454545,[8],4,1
EDN,3,0.4309091,[8],4,1
EDN,4,0.42,[8],4,1
LL,0,0.42145595,[8],4,1
LL,1,0.4157088,[8],4,1
LL,2,0.44444445,[8],4,1
LL,3,0.42145595,[8],4,1
LL,4,0.46360153,[8],4,1
UAL,0,0.44353518,[8],4,1
UAL,1,0.45499182,[8],4,1
UAL,2,0.45499182,[8],4,1
UAL,3,0.44844517,[8],4,1
UAL,4,0.43862522,[8],4,1
CRK,0,0.37738246,[8],4,1
CRK,1,0.37229988,[8],4,1
CRK,2,0.36721727,[8],4,1
CRK,3,0.36975858,[8],4,1
CRK,4,0.40914866,[8],4,1
ORN,0,0.40425533,[8],4,1
ORN,1,0.43326885,[8],4,1
ORN,2,0.43713734,[8],4,1
ORN,3,0.4448743,[8],4,1
ORN,4,0.43326885,[8],4,1
BPI,0,0.49223948,[8],4,1
BPI,1,0.44567627,[8],4,1
BPI,2,0.5365854,[8],4,1
BPI,3,0.518847,[8],4,1
BPI,4,0.4789357,[8],4,1
CLR,0,0.4734918,[8],4,1
CLR,1,0.4734918,[8],4,1
CLR,2,0.44424132,[8],4,1
CLR,3,0.45886654,[8],4,1
CLR,4,0.48628885,[8],4,1
HPR,0,0.33632287,[8],4,1
HPR,1,0.367713,[8],4,1
HPR,2,0.37967116,[8],4,1
HPR,3,0.36472347,[8],4,1
HPR,4,0.36472347,[8],4,1
PRO,0,0.4547135,[8],4,1
PRO,1,0.43438077,[8],4,1
PRO,2,0.44362292,[8],4,1
PRO,3,0.43992606,[8],4,1
PRO,4,0.45656192,[8],4,1
VG,0,0.44295302,[8],4,1
VG,1,0.44630873,[8],4,1
VG,2,0.43456376,[8],4,1
VG,3,0.43288592,[8],4,1
VG,4,0.4295302,[8],4,1
FSM,0,0.4647202,[8],4,1
FSM,1,0.46958637,[8],4,1
FSM,2,0.42579076,[8],4,1
FSM,3,0.459854,[8],4,1
FSM,4,0.47445256,[8],4,1
CAI,0,0.46800733,[8],4,1
CAI,1,0.48446068,[8],4,1
CAI,2,0.45338207,[8],4,1
CAI,3,0.46252286,[8],4,1
CAI,4,0.44424132,[8],4,1
TROX,0,0.49635038,[8],4,1
TROX,1,0.50851583,[8],4,1
TROX,2,0.45255473,[8],4,1
TROX,3,0.4939173,[8],4,1
TROX,4,0.5158151,[8],4,1
OAS,0,0.46035805,[8],4,1
OAS,1,0.44757032,[8],4,1
OAS,2,0.50383633,[8],4,1
OAS,3,0.47314578,[8],4,1
OAS,4,0.5319693,[8],4,1
GFA,0,0.45225224,[8],4,1
GFA,1,0.41261262,[8],4,1
GFA,2,0.45405406,[8],4,1
GFA,3,0.43783784,[8],4,1
GFA,4,0.44504505,[8],4,1
BAS,0,0.36833602,[8],4,1
BAS,1,0.36672053,[8],4,1
BAS,2,0.3828756,[8],4,1
BAS,3,0.37156704,[8],4,1
BAS,4,0.3990307,[8],4,1
VRS,0,0.27790973,[8],4,1
VRS,1,0.27790973,[8],4,1
VRS,2,0.27790973,[8],4,1
VRS,3,0.27790973,[8],4,1
VRS,4,0.27790973,[8],4,1
PGTI,0,0.4314721,[8],4,1
PGTI,1,0.4111675,[8],4,1
PGTI,2,0.42301184,[8],4,1
PGTI,3,0.45516074,[8],4,1
PGTI,4,0.4111675,[8],4,1
DL,0,0.4979424,[8],4,1
DL,1,0.49176955,[8],4,1
DL,2,0.49588478,[8],4,1
DL,3,0.51028806,[8],4,1
DL,4,0.46296296,[8],4,1
CALX,0,0.426799,[8],4,1
CALX,1,0.44168735,[8],4,1
CALX,2,0.4516129,[8],4,1
CALX,3,0.43920594,[8],4,1
CALX,4,0.4565757,[8],4,1
ATV,0,0.40983605,[8],4,1
ATV,1,0.4499089,[8],4,1
ATV,2,0.41347906,[8],4,1
ATV,3,0.4043716,[8],4,1
ATV,4,0.43715847,[8],4,1
CPE,0,0.41168997,[8],4,1
CPE,1,0.37102923,[8],4,1
CPE,2,0.39771283,[8],4,1
CPE,3,0.39644217,[8],4,1
CPE,4,0.4040661,[8],4,1
IO,0,0.41168997,[8],4,1
IO,1,0.38246506,[8],4,1
IO,2,0.40279543,[8],4,1
IO,3,0.39517152,[8],4,1
IO,4,0.40279543,[8],4,1
PZN,0,0.4427481,[8],4,1
PZN,1,0.43129772,[8],4,1
PZN,2,0.45801526,[8],4,1
PZN,3,0.45610687,[8],4,1
PZN,4,0.46564886,[8],4,1
NOA,0,0.44658494,[8],4,1
NOA,1,0.4290718,[8],4,1
NOA,2,0.46059546,[8],4,1
NOA,3,0.4395797,[8],4,1
NOA,4,0.4045534,[8],4,1
HBM,0,0.47201946,[8],4,1
HBM,1,0.459854,[8],4,1
HBM,2,0.46715328,[8],4,1
HBM,3,0.459854,[8],4,1
HBM,4,0.4428224,[8],4,1
LBRT,0,0.26973686,[8],4,1
LBRT,1,0.26973686,[8],4,1
LBRT,2,0.26973686,[8],4,1
LBRT,3,0.26973686,[8],4,1
LBRT,4,0.23684211,[8],4,1
DDD,0,0.3913596,[8],4,1
DDD,1,0.37357053,[8],4,1
DDD,2,0.3621347,[8],4,1
DDD,3,0.41168997,[8],4,1
DDD,4,0.39263025,[8],4,1
TREC,0,0.453125,[8],4,1
TREC,1,0.48242188,[8],4,1
TREC,2,0.4453125,[8],4,1
TREC,3,0.48828125,[8],4,1
TREC,4,0.49414062,[8],4,1
CDE,0,0.3570521,[8],4,1
CDE,1,0.39263025,[8],4,1
CDE,2,0.37992376,[8],4,1
CDE,3,0.33545107,[8],4,1
CDE,4,0.3621347,[8],4,1
MXL,0,0.45905706,[8],4,1
MXL,1,0.47890818,[8],4,1
MXL,2,0.47890818,[8],4,1
MXL,3,0.48138958,[8],4,1
MXL,4,0.46898264,[8],4,1
CRD.B,0,0.40152478,[8],4,1
CRD.B,1,0.37229988,[8],4,1
CRD.B,2,0.39898348,[8],4,1
CRD.B,3,0.37738246,[8],4,1
CRD.B,4,0.38373572,[8],4,1
XIN,0,0.46911198,[8],4,1
XIN,1,0.45945945,[8],4,1
XIN,2,0.47104248,[8],4,1
XIN,3,0.43629342,[8],4,1
XIN,4,0.46718147,[8],4,1
QEP,0,0.5167095,[8],4,1
QEP,1,0.49614397,[8],4,1
QEP,2,0.50642675,[8],4,1
QEP,3,0.49614397,[8],4,1
QEP,4,0.47043702,[8],4,1
ESTE,0,0.47804877,[8],4,1
ESTE,1,0.43658537,[8],4,1
ESTE,2,0.4902439,[8],4,1
ESTE,3,0.52682924,[8],4,1
ESTE,4,0.502439,[8],4,1
EGHT,0,0.36975858,[8],4,1
EGHT,1,0.3811944,[8],4,1
EGHT,2,0.3786531,[8],4,1
EGHT,3,0.37357053,[8],4,1
EGHT,4,0.39008895,[8],4,1
TECK,0,0.43993232,[8],4,1
TECK,1,0.4568528,[8],4,1
TECK,2,0.43824026,[8],4,1
TECK,3,0.4856176,[8],4,1
TECK,4,0.47546533,[8],4,1
AG,0,0.45012164,[8],4,1
AG,1,0.50364965,[8],4,1
AG,2,0.43552312,[8],4,1
AG,3,0.4647202,[8],4,1
AG,4,0.49635038,[8],4,1
HTZ,0,0.43782836,[8],4,1
HTZ,1,0.45534152,[8],4,1
HTZ,2,0.43782836,[8],4,1
HTZ,3,0.46059546,[8],4,1
HTZ,4,0.45183888,[8],4,1
AGI,0,0.4878049,[8],4,1
AGI,1,0.43658537,[8],4,1
AGI,2,0.50487804,[8],4,1
AGI,3,0.4878049,[8],4,1
AGI,4,0.5097561,[8],4,1
BXC,0,0.406577,[8],4,1
BXC,1,0.4349776,[8],4,1
BXC,2,0.4349776,[8],4,1
BXC,3,0.43049327,[8],4,1
BXC,4,0.4245142,[8],4,1
GOL,0,0.43290043,[8],4,1
GOL,1,0.4040404,[8],4,1
GOL,2,0.4054834,[8],4,1
GOL,3,0.44444445,[8],4,1
GOL,4,0.44588745,[8],4,1
FN,0,0.4974359,[8],4,1
FN,1,0.4923077,[8],4,1
FN,2,0.5102564,[8],4,1
FN,3,0.5102564,[8],4,1
FN,4,0.4948718,[8],4,1
LAC,0,0.43170732,[8],4,1
LAC,1,0.42439026,[8],4,1
LAC,2,0.46585366,[8],4,1
LAC,3,0.4585366,[8],4,1
LAC,4,0.42439026,[8],4,1
JKS,0,0.46464646,[8],4,1
JKS,1,0.479798,[8],4,1
JKS,2,0.4570707,[8],4,1
JKS,3,0.44191918,[8],4,1
JKS,4,0.46969697,[8],4,1
WTI,0,0.28247735,[9],4,1
WTI,1,0.29305136,[9],4,1
WTI,2,0.2900302,[9],4,1
WTI,3,0.2854985,[9],4,1
WTI,4,0.30060422,[9],4,1
CVI,0,0.34666666,[9],4,1
CVI,1,0.33333334,[9],4,1
CVI,2,0.34095237,[9],4,1
CVI,3,0.31809524,[9],4,1
CVI,4,0.3257143,[9],4,1
HIL,0,0.33671743,[9],4,1
HIL,1,0.3536379,[9],4,1
HIL,2,0.34856176,[9],4,1
HIL,3,0.36209813,[9],4,1
HIL,4,0.3536379,[9],4,1
REN,0,0.30607477,[9],4,1
REN,1,0.30607477,[9],4,1
REN,2,0.29205608,[9],4,1
REN,3,0.31542057,[9],4,1
REN,4,0.29672897,[9],4,1
CLF,0,0.28335452,[9],4,1
CLF,1,0.2884371,[9],4,1
CLF,2,0.28081322,[9],4,1
CLF,3,0.27446,[9],4,1
CLF,4,0.2858958,[9],4,1
EDN,0,0.36727273,[9],4,1
EDN,1,0.38363636,[9],4,1
EDN,2,0.3690909,[9],4,1
EDN,3,0.37272727,[9],4,1
EDN,4,0.37272727,[9],4,1
LL,0,0.35632184,[9],4,1
LL,1,0.36015326,[9],4,1
LL,2,0.3505747,[9],4,1
LL,3,0.3697318,[9],4,1
LL,4,0.35440612,[9],4,1
UAL,0,0.31914893,[9],4,1
UAL,1,0.32569557,[9],4,1
UAL,2,0.3207856,[9],4,1
UAL,3,0.32242227,[9],4,1
UAL,4,0.31751227,[9],4,1
CRK,0,0.30876747,[9],4,1
CRK,1,0.32528588,[9],4,1
CRK,2,0.31130877,[9],4,1
CRK,3,0.30749682,[9],4,1
CRK,4,0.30749682,[9],4,1
ORN,0,0.37330756,[9],4,1
ORN,1,0.3713733,[9],4,1
ORN,2,0.3752418,[9],4,1
ORN,3,0.3539652,[9],4,1
ORN,4,0.38297874,[9],4,1
BPI,0,0.42350334,[9],4,1
BPI,1,0.42350334,[9],4,1
BPI,2,0.41906872,[9],4,1
BPI,3,0.41685143,[9],4,1
BPI,4,0.3968958,[9],4,1
CLR,0,0.36014625,[9],4,1
CLR,1,0.35648996,[9],4,1
CLR,2,0.36380255,[9],4,1
CLR,3,0.3583181,[9],4,1
CLR,4,0.36014625,[9],4,1
HPR,0,0.33034378,[9],4,1
HPR,1,0.33333334,[9],4,1
HPR,2,0.32436472,[9],4,1
HPR,3,0.32436472,[9],4,1
HPR,4,0.33034378,[9],4,1
PRO,0,0.33826247,[9],4,1
PRO,1,0.34380776,[9],4,1
PRO,2,0.35674676,[9],4,1
PRO,3,0.3456562,[9],4,1
PRO,4,0.33826247,[9],4,1
VG,0,0.38758388,[9],4,1
VG,1,0.37751678,[9],4,1
VG,2,0.38758388,[9],4,1
VG,3,0.37751678,[9],4,1
VG,4,0.37416106,[9],4,1
FSM,0,0.30413625,[9],4,1
FSM,1,0.3163017,[9],4,1
FSM,2,0.34306568,[9],4,1
FSM,3,0.33333334,[9],4,1
FSM,4,0.3211679,[9],4,1
CAI,0,0.36745888,[9],4,1
CAI,1,0.33272395,[9],4,1
CAI,2,0.3510055,[9],4,1
CAI,3,0.3510055,[9],4,1
CAI,4,0.34917733,[9],4,1
TROX,0,0.3649635,[9],4,1
TROX,1,0.3625304,[9],4,1
TROX,2,0.3649635,[9],4,1
TROX,3,0.35523114,[9],4,1
TROX,4,0.3673966,[9],4,1
OAS,0,0.3094629,[9],4,1
OAS,1,0.31202045,[9],4,1
OAS,2,0.2915601,[9],4,1
OAS,3,0.31202045,[9],4,1
OAS,4,0.31202045,[9],4,1
GFA,0,0.25585586,[9],4,1
GFA,1,0.26666668,[9],4,1
GFA,2,0.2792793,[9],4,1
GFA,3,0.27207208,[9],4,1
GFA,4,0.26126125,[9],4,1
BAS,0,0.25686592,[9],4,1
BAS,1,0.24717286,[9],4,1
BAS,2,0.26494345,[9],4,1
BAS,3,0.28917608,[9],4,1
BAS,4,0.28109854,[9],4,1
VRS,0,0.27078384,[9],4,1
VRS,1,0.26603326,[9],4,1
VRS,2,0.28978622,[9],4,1
VRS,3,0.2874109,[9],4,1
VRS,4,0.28266034,[9],4,1
PGTI,0,0.3536379,[9],4,1
PGTI,1,0.34856176,[9],4,1
PGTI,2,0.3604061,[9],4,1
PGTI,3,0.35871404,[9],4,1
PGTI,4,0.36717427,[9],4,1
DL,0,0.35390946,[9],4,1
DL,1,0.3580247,[9],4,1
DL,2,0.35596707,[9],4,1
DL,3,0.36831275,[9],4,1
DL,4,0.3580247,[9],4,1
CALX,0,0.33746898,[9],4,1
CALX,1,0.33995038,[9],4,1
CALX,2,0.34491315,[9],4,1
CALX,3,0.34987593,[9],4,1
CALX,4,0.34739456,[9],4,1
ATV,0,0.32240438,[9],4,1
ATV,1,0.32240438,[9],4,1
ATV,2,0.3406193,[9],4,1
ATV,3,0.34972677,[9],4,1
ATV,4,0.3406193,[9],4,1
CPE,0,0.30876747,[9],4,1
CPE,1,0.2909784,[9],4,1
CPE,2,0.29224905,[9],4,1
CPE,3,0.2909784,[9],4,1
CPE,4,0.30876747,[9],4,1
IO,0,0.29606098,[9],4,1
IO,1,0.2884371,[9],4,1
IO,2,0.31003812,[9],4,1
IO,3,0.29479036,[9],4,1
IO,4,0.3036849,[9],4,1
PZN,0,0.370229,[9],4,1
PZN,1,0.370229,[9],4,1
PZN,2,0.36641222,[9],4,1
PZN,3,0.36450383,[9],4,1
PZN,4,0.36641222,[9],4,1
NOA,0,0.33800352,[9],4,1
NOA,1,0.3485114,[9],4,1
NOA,2,0.32749563,[9],4,1
NOA,3,0.33625218,[9],4,1
NOA,4,0.34676006,[9],4,1
HBM,0,0.34549877,[9],4,1
HBM,1,0.35279804,[9],4,1
HBM,2,0.34063262,[9],4,1
HBM,3,0.35523114,[9],4,1
HBM,4,0.33090025,[9],4,1
LBRT,0,0.31798247,[9],4,1
LBRT,1,0.31798247,[9],4,1
LBRT,2,0.3267544,[9],4,1
LBRT,3,0.33114034,[9],4,1
LBRT,4,0.34429824,[9],4,1
DDD,0,0.2884371,[9],4,1
DDD,1,0.30241424,[9],4,1
DDD,2,0.28970775,[9],4,1
DDD,3,0.27954257,[9],4,1
DDD,4,0.2935197,[9],4,1
TREC,0,0.390625,[9],4,1
TREC,1,0.38867188,[9],4,1
TREC,2,0.37695312,[9],4,1
TREC,3,0.37304688,[9],4,1
TREC,4,0.38867188,[9],4,1
CDE,0,0.2884371,[9],4,1
CDE,1,0.27446,[9],4,1
CDE,2,0.30495554,[9],4,1
CDE,3,0.30241424,[9],4,1
CDE,4,0.29860228,[9],4,1
MXL,0,0.44416875,[9],4,1
MXL,1,0.43920594,[9],4,1
MXL,2,0.426799,[9],4,1
MXL,3,0.43424317,[9],4,1
MXL,4,0.4292804,[9],4,1
CRD.B,0,0.32528588,[9],4,1
CRD.B,1,0.3227446,[9],4,1
CRD.B,2,0.31893265,[9],4,1
CRD.B,3,0.32401526,[9],4,1
CRD.B,4,0.3202033,[9],4,1
XIN,0,0.37258688,[9],4,1
XIN,1,0.35714287,[9],4,1
XIN,2,0.36486486,[9],4,1
XIN,3,0.34169886,[9],4,1
XIN,4,0.38030887,[9],4,1
QEP,0,0.4395887,[9],4,1
QEP,1,0.4293059,[9],4,1
QEP,2,0.4293059,[9],4,1
QEP,3,0.44987145,[9],4,1
QEP,4,0.4318766,[9],4,1
ESTE,0,0.4097561,[9],4,1
ESTE,1,0.3707317,[9],4,1
ESTE,2,0.40487805,[9],4,1
ESTE,3,0.4,[9],4,1
ESTE,4,0.4097561,[9],4,1
EGHT,0,0.29987293,[9],4,1
EGHT,1,0.29860228,[9],4,1
EGHT,2,0.30622616,[9],4,1
EGHT,3,0.3036849,[9],4,1
EGHT,4,0.3011436,[9],4,1
TECK,0,0.30118445,[9],4,1
TECK,1,0.29441625,[9],4,1
TECK,2,0.3062606,[9],4,1
TECK,3,0.2994924,[9],4,1
TECK,4,0.30287647,[9],4,1
AG,0,0.2457421,[9],4,1
AG,1,0.25547445,[9],4,1
AG,2,0.2457421,[9],4,1
AG,3,0.2919708,[9],4,1
AG,4,0.270073,[9],4,1
HTZ,0,0.34676006,[9],4,1
HTZ,1,0.35551664,[9],4,1
HTZ,2,0.3485114,[9],4,1
HTZ,3,0.35726795,[9],4,1
HTZ,4,0.352014,[9],4,1
AGI,0,0.3682927,[9],4,1
AGI,1,0.38292682,[9],4,1
AGI,2,0.37317073,[9],4,1
AGI,3,0.37317073,[9],4,1
AGI,4,0.34634146,[9],4,1
BXC,0,0.3258595,[9],4,1
BXC,1,0.31838566,[9],4,1
BXC,2,0.3213752,[9],4,1
BXC,3,0.30343798,[9],4,1
BXC,4,0.30044842,[9],4,1
GOL,0,0.32034633,[9],4,1
GOL,1,0.32178932,[9],4,1
GOL,2,0.3116883,[9],4,1
GOL,3,0.3131313,[9],4,1
GOL,4,0.32467532,[9],4,1
FN,0,0.4,[9],4,1
FN,1,0.4051282,[9],4,1
FN,2,0.3820513,[9],4,1
FN,3,0.3897436,[9],4,1
FN,4,0.3974359,[9],4,1
LAC,0,0.25609756,[9],4,1
LAC,1,0.2804878,[9],4,1
LAC,2,0.29512194,[9],4,1
LAC,3,0.2902439,[9],4,1
LAC,4,0.28292683,[9],4,1
JKS,0,0.25757575,[9],4,1
JKS,1,0.25,[9],4,1
JKS,2,0.239899,[9],4,1
JKS,3,0.24747474,[9],4,1
JKS,4,0.2550505,[9],4,1
WTI,0,0.29305136,[10],4,1
WTI,1,0.29305136,[10],4,1
WTI,2,0.29456192,[10],4,1
WTI,3,0.29456192,[10],4,1
WTI,4,0.29456192,[10],4,1
CVI,0,0.3390476,[10],4,1
CVI,1,0.3390476,[10],4,1
CVI,2,0.3390476,[10],4,1
CVI,3,0.3390476,[10],4,1
CVI,4,0.3390476,[10],4,1
HIL,0,0.33840948,[10],4,1
HIL,1,0.34348562,[10],4,1
HIL,2,0.34348562,[10],4,1
HIL,3,0.34348562,[10],4,1
HIL,4,0.34348562,[10],4,1
REN,0,0.3271028,[10],4,1
REN,1,0.3317757,[10],4,1
REN,2,0.33411214,[10],4,1
REN,3,0.32943925,[10],4,1
REN,4,0.3364486,[10],4,1
CLF,0,0.3011436,[10],4,1
CLF,1,0.30495554,[10],4,1
CLF,2,0.29733163,[10],4,1
CLF,3,0.3036849,[10],4,1
CLF,4,0.30241424,[10],4,1
EDN,0,0.35272726,[10],4,1
EDN,1,0.35272726,[10],4,1
EDN,2,0.3490909,[10],4,1
EDN,3,0.34545454,[10],4,1
EDN,4,0.35272726,[10],4,1
LL,0,0.30842912,[10],4,1
LL,1,0.30842912,[10],4,1
LL,2,0.3065134,[10],4,1
LL,3,0.30842912,[10],4,1
LL,4,0.30842912,[10],4,1
UAL,0,0.36988544,[10],4,1
UAL,1,0.36988544,[10],4,1
UAL,2,0.36988544,[10],4,1
UAL,3,0.36988544,[10],4,1
UAL,4,0.36988544,[10],4,1
CRK,0,0.2909784,[10],4,1
CRK,1,0.28716645,[10],4,1
CRK,2,0.2909784,[10],4,1
CRK,3,0.2909784,[10],4,1
CRK,4,0.2909784,[10],4,1
ORN,0,0.3617021,[10],4,1
ORN,1,0.36363637,[10],4,1
ORN,2,0.3617021,[10],4,1
ORN,3,0.36363637,[10],4,1
ORN,4,0.36750484,[10],4,1
BPI,0,0.3481153,[10],4,1
BPI,1,0.35254988,[10],4,1
BPI,2,0.35254988,[10],4,1
BPI,3,0.35254988,[10],4,1
BPI,4,0.35254988,[10],4,1
CLR,0,0.37477148,[10],4,1
CLR,1,0.37111518,[10],4,1
CLR,2,0.37294334,[10],4,1
CLR,3,0.37294334,[10],4,1
CLR,4,0.37294334,[10],4,1
HPR,0,0.29446936,[10],4,1
HPR,1,0.29446936,[10],4,1
HPR,2,0.2974589,[10],4,1
HPR,3,0.2974589,[10],4,1
HPR,4,0.29446936,[10],4,1
PRO,0,0.34380776,[10],4,1
PRO,1,0.34380776,[10],4,1
PRO,2,0.34380776,[10],4,1
PRO,3,0.34380776,[10],4,1
PRO,4,0.34380776,[10],4,1
VG,0,0.37080538,[10],4,1
VG,1,0.3691275,[10],4,1
VG,2,0.37080538,[10],4,1
VG,3,0.3691275,[10],4,1
VG,4,0.37080538,[10],4,1
FSM,0,0.28710464,[10],4,1
FSM,1,0.28710464,[10],4,1
FSM,2,0.28710464,[10],4,1
FSM,3,0.28710464,[10],4,1
FSM,4,0.28710464,[10],4,1
CAI,0,0.35283363,[10],4,1
CAI,1,0.35283363,[10],4,1
CAI,2,0.35283363,[10],4,1
CAI,3,0.35283363,[10],4,1
CAI,4,0.35283363,[10],4,1
TROX,0,0.3917275,[10],4,1
TROX,1,0.3917275,[10],4,1
TROX,2,0.3917275,[10],4,1
TROX,3,0.3917275,[10],4,1
TROX,4,0.3917275,[10],4,1
OAS,0,0.30179027,[10],4,1
OAS,1,0.29923275,[10],4,1
OAS,2,0.30179027,[10],4,1
OAS,3,0.29923275,[10],4,1
OAS,4,0.2915601,[10],4,1
GFA,0,0.27207208,[10],4,1
GFA,1,0.26486486,[10],4,1
GFA,2,0.26846847,[10],4,1
GFA,3,0.26306307,[10],4,1
GFA,4,0.26306307,[10],4,1
BAS,0,0.2552504,[10],4,1
BAS,1,0.2552504,[10],4,1
BAS,2,0.25040388,[10],4,1
BAS,3,0.26009694,[10],4,1
BAS,4,0.23263328,[10],4,1
VRS,0,0.29453683,[10],4,1
VRS,1,0.29453683,[10],4,1
VRS,2,0.28503564,[10],4,1
VRS,3,0.29216152,[10],4,1
VRS,4,0.29216152,[10],4,1
PGTI,0,0.31302875,[10],4,1
PGTI,1,0.321489,[10],4,1
PGTI,2,0.321489,[10],4,1
PGTI,3,0.3316413,[10],4,1
PGTI,4,0.32318106,[10],4,1
DL,0,0.3909465,[10],4,1
DL,1,0.3909465,[10],4,1
DL,2,0.3888889,[10],4,1
DL,3,0.3888889,[10],4,1
DL,4,0.3909465,[10],4,1
CALX,0,0.43672457,[10],4,1
CALX,1,0.43672457,[10],4,1
CALX,2,0.43672457,[10],4,1
CALX,3,0.43672457,[10],4,1
CALX,4,0.43672457,[10],4,1
ATV,0,0.34790528,[10],4,1
ATV,1,0.3424408,[10],4,1
ATV,2,0.34790528,[10],4,1
ATV,3,0.33151183,[10],4,1
ATV,4,0.34790528,[10],4,1
CPE,0,0.26937738,[10],4,1
CPE,1,0.26937738,[10],4,1
CPE,2,0.26937738,[10],4,1
CPE,3,0.26937738,[10],4,1
CPE,4,0.26937738,[10],4,1
IO,0,0.26556543,[10],4,1
IO,1,0.26556543,[10],4,1
IO,2,0.26556543,[10],4,1
IO,3,0.26556543,[10],4,1
IO,4,0.26556543,[10],4,1
PZN,0,0.33778626,[10],4,1
PZN,1,0.33778626,[10],4,1
PZN,2,0.33778626,[10],4,1
PZN,3,0.33778626,[10],4,1
PZN,4,0.33778626,[10],4,1
NOA,0,0.32924694,[10],4,1
NOA,1,0.33099824,[10],4,1
NOA,2,0.3257443,[10],4,1
NOA,3,0.32924694,[10],4,1
NOA,4,0.33274958,[10],4,1
HBM,0,0.35523114,[10],4,1
HBM,1,0.35766423,[10],4,1
HBM,2,0.3625304,[10],4,1
HBM,3,0.3673966,[10],4,1
HBM,4,0.35766423,[10],4,1
LBRT,0,0.30482456,[10],4,1
LBRT,1,0.2872807,[10],4,1
LBRT,2,0.27850878,[10],4,1
LBRT,3,0.27850878,[10],4,1
LBRT,4,0.27850878,[10],4,1
DDD,0,0.2909784,[10],4,1
DDD,1,0.2909784,[10],4,1
DDD,2,0.2909784,[10],4,1
DDD,3,0.2909784,[10],4,1
DDD,4,0.2909784,[10],4,1
TREC,0,0.39453125,[10],4,1
TREC,1,0.38476562,[10],4,1
TREC,2,0.39648438,[10],4,1
TREC,3,0.39648438,[10],4,1
TREC,4,0.39648438,[10],4,1
CDE,0,0.27191868,[10],4,1
CDE,1,0.26556543,[10],4,1
CDE,2,0.2642948,[10],4,1
CDE,3,0.26556543,[10],4,1
CDE,4,0.26683608,[10],4,1
MXL,0,0.36476427,[10],4,1
MXL,1,0.36476427,[10],4,1
MXL,2,0.36228287,[10],4,1
MXL,3,0.36476427,[10],4,1
MXL,4,0.36476427,[10],4,1
CRD.B,0,0.30622616,[10],4,1
CRD.B,1,0.30749682,[10],4,1
CRD.B,2,0.30622616,[10],4,1
CRD.B,3,0.30622616,[10],4,1
CRD.B,4,0.30622616,[10],4,1
XIN,0,0.34749034,[10],4,1
XIN,1,0.34169886,[10],4,1
XIN,2,0.34169886,[10],4,1
XIN,3,0.34169886,[10],4,1
XIN,4,0.34169886,[10],4,1
QEP,0,0.3881748,[10],4,1
QEP,1,0.3881748,[10],4,1
QEP,2,0.38303342,[10],4,1
QEP,3,0.3856041,[10],4,1
QEP,4,0.38303342,[10],4,1
ESTE,0,0.4292683,[10],4,1
ESTE,1,0.4292683,[10],4,1
ESTE,2,0.4292683,[10],4,1
ESTE,3,0.4292683,[10],4,1
ESTE,4,0.4292683,[10],4,1
EGHT,0,0.31385008,[10],4,1
EGHT,1,0.31385008,[10],4,1
EGHT,2,0.31385008,[10],4,1
EGHT,3,0.31385008,[10],4,1
EGHT,4,0.3151207,[10],4,1
TECK,0,0.41455162,[10],4,1
TECK,1,0.40947548,[10],4,1
TECK,2,0.41455162,[10],4,1
TECK,3,0.40947548,[10],4,1
TECK,4,0.41455162,[10],4,1
AG,0,0.25547445,[10],4,1
AG,1,0.2725061,[10],4,1
AG,2,0.2676399,[10],4,1
AG,3,0.2676399,[10],4,1
AG,4,0.2725061,[10],4,1
HTZ,0,0.33975482,[10],4,1
HTZ,1,0.33975482,[10],4,1
HTZ,2,0.33975482,[10],4,1
HTZ,3,0.33975482,[10],4,1
HTZ,4,0.33975482,[10],4,1
AGI,0,0.33170733,[10],4,1
AGI,1,0.33170733,[10],4,1
AGI,2,0.33170733,[10],4,1
AGI,3,0.33170733,[10],4,1
AGI,4,0.33170733,[10],4,1
BXC,0,0.33632287,[10],4,1
BXC,1,0.3393124,[10],4,1
BXC,2,0.3348281,[10],4,1
BXC,3,0.33781764,[10],4,1
BXC,4,0.3348281,[10],4,1
GOL,0,0.32611832,[10],4,1
GOL,1,0.32611832,[10],4,1
GOL,2,0.32611832,[10],4,1
GOL,3,0.32611832,[10],4,1
GOL,4,0.32611832,[10],4,1
FN,0,0.4,[10],4,1
FN,1,0.4,[10],4,1
FN,2,0.4025641,[10],4,1
FN,3,0.4,[10],4,1
FN,4,0.4,[10],4,1
LAC,0,0.3097561,[10],4,1
LAC,1,0.29512194,[10],4,1
LAC,2,0.2902439,[10],4,1
LAC,3,0.30487806,[10],4,1
LAC,4,0.27073172,[10],4,1
JKS,0,0.25757575,[10],4,1
JKS,1,0.24494949,[10],4,1
JKS,2,0.24747474,[10],4,1
JKS,3,0.25252524,[10],4,1
JKS,4,0.2651515,[10],4,1
